TRADE_DATE,HOUR,MARKET,RES_TYPE,TYPE,VALUE
2023-07-01,12,RTD,LESR,SOC,13634.634333333333
2023-07-01,13,RTD,LESR,SOC,13928.4255
2023-07-01,14,RTD,LESR,SOC,14218.47775
2023-07-01,15,RTD,LESR,SOC,14470.149416666667
2023-07-01,16,RTD,LESR,SOC,14680.277333333333
2023-07-01,17,RTD,LESR,SOC,14841.586083333334
2023-07-01,18,RTD,LESR,SOC,15273.761
2023-07-01,19,RTD,LESR,SOC,15005.127166666667
2023-07-01,20,RTD,LESR,SOC,13122.024916666667
2023-07-01,21,RTD,LESR,SOC,10651.057166666667
2023-07-01,22,RTD,LESR,SOC,8919.638666666668
2023-07-01,23,RTD,LESR,SOC,7868.144333333334
2023-07-01,24,RTD,LESR,SOC,7356.709083333334
2023-07-02,1,RTD,LESR,SOC,6875.453583333333
2023-07-02,2,RTD,LESR,SOC,6716.999833333332
2023-07-02,3,RTD,LESR,SOC,6871.5255
2023-07-02,4,RTD,LESR,SOC,6983.250666666667
2023-07-02,5,RTD,LESR,SOC,7001.934583333333
2023-07-02,6,RTD,LESR,SOC,6882.63525
2023-07-02,7,RTD,LESR,SOC,6817.8358333333335
2023-07-02,8,RTD,LESR,SOC,7489.446583333333
2023-07-02,9,RTD,LESR,SOC,9314.169583333334
2023-07-02,10,RTD,LESR,SOC,11271.153583333333
2023-07-02,11,RTD,LESR,SOC,12730.12
2023-07-02,12,RTD,LESR,SOC,13487.788416666668
2023-07-02,13,RTD,LESR,SOC,13820.849583333335
2023-07-02,14,RTD,LESR,SOC,13703.426
2023-07-02,15,RTD,LESR,SOC,13820.086000000001
2023-07-02,16,RTD,LESR,SOC,14096.52225
2023-07-02,17,RTD,LESR,SOC,14237.106166666666
2023-07-02,18,RTD,LESR,SOC,14454.085833333333
2023-07-02,19,RTD,LESR,SOC,13371.638333333334
2023-07-02,20,RTD,LESR,SOC,10040.480416666667
2023-07-02,21,RTD,LESR,SOC,6400.191333333333
2023-07-02,22,RTD,LESR,SOC,3885.6510833333336
2023-07-02,23,RTD,LESR,SOC,2638.7485
2023-07-02,24,RTD,LESR,SOC,2557.4344166666665
2023-07-03,1,RTD,LESR,SOC,2706.959166666667
2023-07-03,2,RTD,LESR,SOC,2870.4555
2023-07-03,3,RTD,LESR,SOC,3285.55875
2023-07-03,4,RTD,LESR,SOC,3880.50425
2023-07-03,5,RTD,LESR,SOC,4338.569083333333
2023-07-03,6,RTD,LESR,SOC,4592.364166666667
2023-07-03,7,RTD,LESR,SOC,4809.065333333333
2023-07-03,8,RTD,LESR,SOC,5877.5855833333335
2023-07-03,9,RTD,LESR,SOC,8050.176916666666
2023-07-03,10,RTD,LESR,SOC,10207.79025
2023-07-03,11,RTD,LESR,SOC,12289.061166666666
2023-07-03,12,RTD,LESR,SOC,14125.8485
2023-07-03,13,RTD,LESR,SOC,14978.491166666667
2023-07-03,14,RTD,LESR,SOC,15640.822
2023-07-03,15,RTD,LESR,SOC,15431.390166666666
2023-07-03,16,RTD,LESR,SOC,15407.658166666666
2023-07-03,17,RTD,LESR,SOC,15436.206083333333
2023-07-03,18,RTD,LESR,SOC,15750.896166666666
2023-07-03,19,RTD,LESR,SOC,15307.518916666668
2023-07-03,20,RTD,LESR,SOC,13084.053333333335
2023-07-03,21,RTD,LESR,SOC,10161.453416666665
2023-07-03,22,RTD,LESR,SOC,7769.44725
2023-07-03,23,RTD,LESR,SOC,6448.577666666667
2023-07-03,24,RTD,LESR,SOC,6259.4085000000005
2023-07-04,1,RTD,LESR,SOC,6292.619
2023-07-04,2,RTD,LESR,SOC,6246.713583333333
2023-07-04,3,RTD,LESR,SOC,6329.416916666666
2023-07-04,4,RTD,LESR,SOC,6497.156749999999
2023-07-04,5,RTD,LESR,SOC,6669.581833333334
2023-07-04,6,RTD,LESR,SOC,6709.036833333333
2023-07-04,7,RTD,LESR,SOC,6953.307000000001
2023-07-04,8,RTD,LESR,SOC,7755.49225
2023-07-04,9,RTD,LESR,SOC,9164.2555
2023-07-04,10,RTD,LESR,SOC,11004.552916666667
2023-07-04,11,RTD,LESR,SOC,12591.288
2023-07-04,12,RTD,LESR,SOC,13744.035083333334
2023-07-04,13,RTD,LESR,SOC,13929.965250000001
2023-07-04,14,RTD,LESR,SOC,14225.737166666666
2023-07-04,15,RTD,LESR,SOC,14375.578500000001
2023-07-04,16,RTD,LESR,SOC,14464.6995
2023-07-04,17,RTD,LESR,SOC,14682.7805
2023-07-04,18,RTD,LESR,SOC,14980.025833333333
2023-07-04,19,RTD,LESR,SOC,15102.632833333335
2023-07-04,20,RTD,LESR,SOC,13630.249583333332
2023-07-04,21,RTD,LESR,SOC,10827.310333333333
2023-07-04,22,RTD,LESR,SOC,8495.631666666666
2023-07-04,23,RTD,LESR,SOC,7538.092916666667
2023-07-04,24,RTD,LESR,SOC,7019.215
2023-07-05,1,RTD,LESR,SOC,6868.116999999999
2023-07-05,2,RTD,LESR,SOC,6995.287333333334
2023-07-05,3,RTD,LESR,SOC,7308.1655
2023-07-05,4,RTD,LESR,SOC,7883.586166666667
2023-07-05,5,RTD,LESR,SOC,8462.356833333333
2023-07-05,6,RTD,LESR,SOC,8685.35875
2023-07-05,7,RTD,LESR,SOC,8545.5635
2023-07-05,8,RTD,LESR,SOC,8824.441
2023-07-05,9,RTD,LESR,SOC,9898.0695
2023-07-05,10,RTD,LESR,SOC,11191.865666666667
2023-07-05,11,RTD,LESR,SOC,12454.220833333333
2023-07-05,12,RTD,LESR,SOC,13588.565499999999
2023-07-05,13,RTD,LESR,SOC,14015.926249999999
2023-07-05,14,RTD,LESR,SOC,14622.147749999998
2023-07-05,15,RTD,LESR,SOC,14455.204583333332
2023-07-05,16,RTD,LESR,SOC,14254.1365
2023-07-05,17,RTD,LESR,SOC,14560.447999999999
2023-07-05,18,RTD,LESR,SOC,15035.122833333333
2023-07-05,19,RTD,LESR,SOC,14654.078083333334
2023-07-05,20,RTD,LESR,SOC,11901.218666666668
2023-07-05,21,RTD,LESR,SOC,8193.697083333334
2023-07-05,22,RTD,LESR,SOC,4998.530833333333
2023-07-05,23,RTD,LESR,SOC,3714.5655
2023-07-05,24,RTD,LESR,SOC,3601.1304999999998
2023-07-06,1,RTD,LESR,SOC,3327.11
2023-07-06,2,RTD,LESR,SOC,3237.62975
2023-07-06,3,RTD,LESR,SOC,3354.5785833333334
2023-07-06,4,RTD,LESR,SOC,3410.5421666666666
2023-07-06,5,RTD,LESR,SOC,3385.6728333333335
2023-07-06,6,RTD,LESR,SOC,3348.3333333333335
2023-07-06,7,RTD,LESR,SOC,3193.9007500000002
2023-07-06,8,RTD,LESR,SOC,3541.813666666667
2023-07-06,9,RTD,LESR,SOC,4436.663166666666
2023-07-06,10,RTD,LESR,SOC,5824.1465
2023-07-06,11,RTD,LESR,SOC,7804.739333333334
2023-07-06,12,RTD,LESR,SOC,9888.098250000001
2023-07-06,13,RTD,LESR,SOC,11356.214
2023-07-06,14,RTD,LESR,SOC,12551.231583333334
2023-07-06,15,RTD,LESR,SOC,12956.04675
2023-07-06,16,RTD,LESR,SOC,13412.234166666667
2023-07-06,17,RTD,LESR,SOC,13690.184916666667
2023-07-06,18,RTD,LESR,SOC,14000.996916666665
2023-07-06,19,RTD,LESR,SOC,13773.65575
2023-07-06,20,RTD,LESR,SOC,10996.796
2023-07-06,21,RTD,LESR,SOC,7416.429166666666
2023-07-06,22,RTD,LESR,SOC,4440.3893333333335
2023-07-06,23,RTD,LESR,SOC,2868.633416666667
2023-07-06,24,RTD,LESR,SOC,2733.4058333333337
2023-07-07,1,RTD,LESR,SOC,2697.3293333333336
2023-07-07,2,RTD,LESR,SOC,2799.6491666666666
2023-07-07,3,RTD,LESR,SOC,3034.829
2023-07-07,4,RTD,LESR,SOC,3214.28725
2023-07-07,5,RTD,LESR,SOC,3293.879166666667
2023-07-07,6,RTD,LESR,SOC,3351.874
2023-07-07,7,RTD,LESR,SOC,3200.2925
2023-07-07,8,RTD,LESR,SOC,3452.5040833333333
2023-07-07,9,RTD,LESR,SOC,4598.795416666667
2023-07-07,10,RTD,LESR,SOC,6307.914083333333
2023-07-07,11,RTD,LESR,SOC,8060.718666666667
2023-07-07,12,RTD,LESR,SOC,9823.774333333333
2023-07-07,13,RTD,LESR,SOC,11161.989833333333
2023-07-07,14,RTD,LESR,SOC,12131.39875
2023-07-07,15,RTD,LESR,SOC,12527.329916666667
2023-07-07,16,RTD,LESR,SOC,12690.285166666667
2023-07-07,17,RTD,LESR,SOC,12813.015416666667
2023-07-07,18,RTD,LESR,SOC,12893.806333333334
2023-07-07,19,RTD,LESR,SOC,12472.919166666667
2023-07-07,20,RTD,LESR,SOC,9700.519166666667
2023-07-07,21,RTD,LESR,SOC,6303.716
2023-07-07,22,RTD,LESR,SOC,3850.4025
2023-07-07,23,RTD,LESR,SOC,2670.32325
2023-07-07,24,RTD,LESR,SOC,2619.939
2023-07-08,1,RTD,LESR,SOC,2751.7808333333337
2023-07-08,2,RTD,LESR,SOC,2913.5145833333336
2023-07-08,3,RTD,LESR,SOC,3098.14025
2023-07-08,4,RTD,LESR,SOC,3247.4934166666667
2023-07-08,5,RTD,LESR,SOC,3482.98875
2023-07-08,6,RTD,LESR,SOC,3685.979
2023-07-08,7,RTD,LESR,SOC,3684.4439166666666
2023-07-08,8,RTD,LESR,SOC,4078.8586666666665
2023-07-08,9,RTD,LESR,SOC,5542.13275
2023-07-08,10,RTD,LESR,SOC,7451.405500000001
2023-07-08,11,RTD,LESR,SOC,9307.734750000001
2023-07-08,12,RTD,LESR,SOC,11008.198416666666
2023-07-08,13,RTD,LESR,SOC,12473.705750000001
2023-07-08,14,RTD,LESR,SOC,12891.365333333333
2023-07-08,15,RTD,LESR,SOC,13204.33
2023-07-08,16,RTD,LESR,SOC,13509.25325
2023-07-08,17,RTD,LESR,SOC,13934.807333333332
2023-07-08,18,RTD,LESR,SOC,13935.132
2023-07-08,19,RTD,LESR,SOC,13585.450666666666
2023-07-08,20,RTD,LESR,SOC,11037.938083333334
2023-07-08,21,RTD,LESR,SOC,7755.88475
2023-07-08,22,RTD,LESR,SOC,5256.0075
2023-07-08,23,RTD,LESR,SOC,4028.6523333333334
2023-07-08,24,RTD,LESR,SOC,3844.6206666666662
2023-07-09,1,RTD,LESR,SOC,3894.7030833333333
2023-07-09,2,RTD,LESR,SOC,4005.034916666667
2023-07-09,3,RTD,LESR,SOC,4431.7550833333335
2023-07-09,4,RTD,LESR,SOC,4887.5216666666665
2023-07-09,5,RTD,LESR,SOC,4999.635416666667
2023-07-09,6,RTD,LESR,SOC,4823.441916666667
2023-07-09,7,RTD,LESR,SOC,4719.9945
2023-07-09,8,RTD,LESR,SOC,5098.527916666667
2023-07-09,9,RTD,LESR,SOC,6577.310916666666
2023-07-09,10,RTD,LESR,SOC,8446.264416666667
2023-07-09,11,RTD,LESR,SOC,10428.357416666668
2023-07-09,12,RTD,LESR,SOC,12533.775333333333
2023-07-09,13,RTD,LESR,SOC,13827.574
2023-07-09,14,RTD,LESR,SOC,13971.990916666668
2023-07-09,15,RTD,LESR,SOC,14139.239166666666
2023-07-09,16,RTD,LESR,SOC,14161.565166666667
2023-07-09,17,RTD,LESR,SOC,14334.811
2023-07-09,18,RTD,LESR,SOC,14357.619583333333
2023-07-09,19,RTD,LESR,SOC,14208.816250000002
2023-07-09,20,RTD,LESR,SOC,11781.309333333333
2023-07-09,21,RTD,LESR,SOC,8149.5990833333335
2023-07-09,22,RTD,LESR,SOC,4743.46825
2023-07-09,23,RTD,LESR,SOC,3075.1527499999997
2023-07-09,24,RTD,LESR,SOC,3048.4806666666664
2023-07-10,1,RTD,LESR,SOC,3321.1500833333334
2023-07-10,2,RTD,LESR,SOC,3796.7443333333335
2023-07-10,3,RTD,LESR,SOC,4388.907416666667
2023-07-10,4,RTD,LESR,SOC,5094.548333333333
2023-07-10,5,RTD,LESR,SOC,5525.764583333334
2023-07-10,6,RTD,LESR,SOC,5573.848416666667
2023-07-10,7,RTD,LESR,SOC,5290.240666666667
2023-07-10,8,RTD,LESR,SOC,5443.37975
2023-07-10,9,RTD,LESR,SOC,6711.925166666667
2023-07-10,10,RTD,LESR,SOC,8542.3305
2023-07-10,11,RTD,LESR,SOC,10382.5345
2023-07-10,12,RTD,LESR,SOC,11976.211166666668
2023-07-10,13,RTD,LESR,SOC,13030.445916666666
2023-07-10,14,RTD,LESR,SOC,13807.148000000001
2023-07-10,15,RTD,LESR,SOC,14092.837333333335
2023-07-10,16,RTD,LESR,SOC,14206.3555
2023-07-10,17,RTD,LESR,SOC,14274.02625
2023-07-10,18,RTD,LESR,SOC,13794.824916666666
2023-07-10,19,RTD,LESR,SOC,12898.369166666665
2023-07-10,20,RTD,LESR,SOC,10357.157583333334
2023-07-10,21,RTD,LESR,SOC,7419.807666666667
2023-07-10,22,RTD,LESR,SOC,5516.605916666667
2023-07-10,23,RTD,LESR,SOC,4493.048
2023-07-10,24,RTD,LESR,SOC,4156.544333333333
2023-07-11,1,RTD,LESR,SOC,4365.796166666667
2023-07-11,2,RTD,LESR,SOC,4833.791166666667
2023-07-11,3,RTD,LESR,SOC,5594.422666666666
2023-07-11,4,RTD,LESR,SOC,6499.077083333334
2023-07-11,5,RTD,LESR,SOC,6980.154416666667
2023-07-11,6,RTD,LESR,SOC,6889.620166666667
2023-07-11,7,RTD,LESR,SOC,6592.252166666666
2023-07-11,8,RTD,LESR,SOC,6846.031333333333
2023-07-11,9,RTD,LESR,SOC,8354.250583333333
2023-07-11,10,RTD,LESR,SOC,10486.209833333332
2023-07-11,11,RTD,LESR,SOC,11663.300416666667
2023-07-11,12,RTD,LESR,SOC,12693.75525
2023-07-11,13,RTD,LESR,SOC,13196.785166666667
2023-07-11,14,RTD,LESR,SOC,13763.857250000001
2023-07-11,15,RTD,LESR,SOC,13936.512416666666
2023-07-11,16,RTD,LESR,SOC,13745.962166666666
2023-07-11,17,RTD,LESR,SOC,13719.7325
2023-07-11,18,RTD,LESR,SOC,13972.105833333333
2023-07-11,19,RTD,LESR,SOC,13003.140833333333
2023-07-11,20,RTD,LESR,SOC,10328.531416666667
2023-07-11,21,RTD,LESR,SOC,6627.23925
2023-07-11,22,RTD,LESR,SOC,3956.025416666667
2023-07-11,23,RTD,LESR,SOC,2601.445
2023-07-11,24,RTD,LESR,SOC,2726.04225
2023-07-12,1,RTD,LESR,SOC,3112.920666666667
2023-07-12,2,RTD,LESR,SOC,3612.80175
2023-07-12,3,RTD,LESR,SOC,4227.007333333334
2023-07-12,4,RTD,LESR,SOC,4918.105166666667
2023-07-12,5,RTD,LESR,SOC,5378.418083333333
2023-07-12,6,RTD,LESR,SOC,5860.492416666667
2023-07-12,7,RTD,LESR,SOC,5858.207833333334
2023-07-12,8,RTD,LESR,SOC,6173.03
2023-07-12,9,RTD,LESR,SOC,7426.925749999999
2023-07-12,10,RTD,LESR,SOC,9038.15575
2023-07-12,11,RTD,LESR,SOC,9801.915500000001
2023-07-12,12,RTD,LESR,SOC,11528.183333333334
2023-07-12,13,RTD,LESR,SOC,12781.189166666665
2023-07-12,14,RTD,LESR,SOC,14246.991083333334
2023-07-12,15,RTD,LESR,SOC,14492.397666666666
2023-07-12,16,RTD,LESR,SOC,15605.293416666667
2023-07-12,17,RTD,LESR,SOC,15422.756
2023-07-12,18,RTD,LESR,SOC,14985.694916666667
2023-07-12,19,RTD,LESR,SOC,13888.750416666668
2023-07-12,20,RTD,LESR,SOC,10935.836333333333
2023-07-12,21,RTD,LESR,SOC,7516.251916666667
2023-07-12,23,RTD,LESR,SOC,3404.2168333333334
2023-07-12,24,RTD,LESR,SOC,3253.639333333333
2023-07-13,1,RTD,LESR,SOC,3260.561416666667
2023-07-13,2,RTD,LESR,SOC,3643.2840833333335
2023-07-13,3,RTD,LESR,SOC,3909.744
2023-07-13,4,RTD,LESR,SOC,4371.686000000001
2023-07-13,5,RTD,LESR,SOC,4878.165083333333
2023-07-13,6,RTD,LESR,SOC,5014.649083333334
2023-07-13,7,RTD,LESR,SOC,4887.236416666667
2023-07-13,8,RTD,LESR,SOC,5228.269083333334
2023-07-13,9,RTD,LESR,SOC,6952.01225
2023-07-13,10,RTD,LESR,SOC,9154.733333333334
2023-07-13,11,RTD,LESR,SOC,11134.263249999998
2023-07-13,12,RTD,LESR,SOC,12693.204166666668
2023-07-13,13,RTD,LESR,SOC,13823.746333333334
2023-07-13,14,RTD,LESR,SOC,14260.644999999999
2023-07-13,15,RTD,LESR,SOC,14169.032166666666
2023-07-13,16,RTD,LESR,SOC,14180.69375
2023-07-13,17,RTD,LESR,SOC,14259.391083333334
2023-07-13,18,RTD,LESR,SOC,14158.427666666665
2023-07-13,19,RTD,LESR,SOC,13384.996166666666
2023-07-13,20,RTD,LESR,SOC,10939.4995
2023-07-13,21,RTD,LESR,SOC,7578.6915
2023-07-13,22,RTD,LESR,SOC,4796.387083333334
2023-07-13,23,RTD,LESR,SOC,3695.3550833333334
2023-07-13,24,RTD,LESR,SOC,3812.870166666667
2023-07-14,1,RTD,LESR,SOC,3771.53725
2023-07-14,2,RTD,LESR,SOC,4015.343666666666
2023-07-14,3,RTD,LESR,SOC,4669.7595
2023-07-14,4,RTD,LESR,SOC,5554.543083333333
2023-07-14,5,RTD,LESR,SOC,6248.250166666668
2023-07-14,6,RTD,LESR,SOC,6471.23325
2023-07-14,7,RTD,LESR,SOC,6362.080666666666
2023-07-14,8,RTD,LESR,SOC,7030.90275
2023-07-14,9,RTD,LESR,SOC,8422.394083333333
2023-07-14,10,RTD,LESR,SOC,9814.941583333333
2023-07-14,11,RTD,LESR,SOC,11382.61225
2023-07-14,12,RTD,LESR,SOC,12741.884833333332
2023-07-14,13,RTD,LESR,SOC,13705.815833333334
2023-07-14,14,RTD,LESR,SOC,14112.854083333334
2023-07-14,15,RTD,LESR,SOC,14076.805333333332
2023-07-14,16,RTD,LESR,SOC,13701.255333333334
2023-07-14,17,RTD,LESR,SOC,13109.819416666665
2023-07-14,18,RTD,LESR,SOC,11857.0645
2023-07-14,19,RTD,LESR,SOC,10699.042166666668
2023-07-14,20,RTD,LESR,SOC,8733.844416666667
2023-07-14,21,RTD,LESR,SOC,6378.399833333333
2023-07-14,22,RTD,LESR,SOC,4700.260666666666
2023-07-14,23,RTD,LESR,SOC,3626.4178333333334
2023-07-14,24,RTD,LESR,SOC,3300.2348333333334
2023-07-15,1,RTD,LESR,SOC,3505.7385
2023-07-15,2,RTD,LESR,SOC,3701.30725
2023-07-15,3,RTD,LESR,SOC,3881.4495
2023-07-15,4,RTD,LESR,SOC,3996.1144999999997
2023-07-15,5,RTD,LESR,SOC,4086.5645833333333
2023-07-15,6,RTD,LESR,SOC,4201.95025
2023-07-15,7,RTD,LESR,SOC,4258.707416666667
2023-07-15,8,RTD,LESR,SOC,5387.158916666666
2023-07-15,9,RTD,LESR,SOC,8354.070916666666
2023-07-15,10,RTD,LESR,SOC,11126.250833333334
2023-07-15,11,RTD,LESR,SOC,13404.126083333334
2023-07-15,12,RTD,LESR,SOC,13366.944833333333
2023-07-15,13,RTD,LESR,SOC,13892.929666666665
2023-07-15,14,RTD,LESR,SOC,14643.787750000001
2023-07-15,15,RTD,LESR,SOC,15216.121249999998
2023-07-15,16,RTD,LESR,SOC,14489.740166666668
2023-07-15,17,RTD,LESR,SOC,13808.709083333333
2023-07-15,18,RTD,LESR,SOC,13531.539666666666
2023-07-15,19,RTD,LESR,SOC,12029.250416666668
2023-07-15,20,RTD,LESR,SOC,9232.048916666667
2023-07-15,21,RTD,LESR,SOC,6357.879
2023-07-15,22,RTD,LESR,SOC,4107.951166666667
2023-07-15,23,RTD,LESR,SOC,2659.2078333333334
2023-07-15,24,RTD,LESR,SOC,2621.1934166666665
2023-07-16,1,RTD,LESR,SOC,2332.53875
2023-07-16,2,RTD,LESR,SOC,2257.4114166666664
2023-07-16,3,RTD,LESR,SOC,2346.6150000000002
2023-07-16,4,RTD,LESR,SOC,2492.6943333333334
2023-07-16,5,RTD,LESR,SOC,2644.0803333333333
2023-07-16,6,RTD,LESR,SOC,2671.703
2023-07-16,7,RTD,LESR,SOC,2716.7775
2023-07-16,8,RTD,LESR,SOC,3887.8800833333335
2023-07-16,9,RTD,LESR,SOC,6355.59075
2023-07-16,10,RTD,LESR,SOC,8873.026416666666
2023-07-16,11,RTD,LESR,SOC,11057.9085
2023-07-16,12,RTD,LESR,SOC,12626.160583333332
2023-07-16,13,RTD,LESR,SOC,13581.612500000001
2023-07-16,14,RTD,LESR,SOC,14226.884666666667
2023-07-16,15,RTD,LESR,SOC,14153.122333333333
2023-07-16,16,RTD,LESR,SOC,13503.439916666668
2023-07-16,17,RTD,LESR,SOC,12788.198166666667
2023-07-16,18,RTD,LESR,SOC,11840.576666666666
2023-07-16,19,RTD,LESR,SOC,10657.415583333333
2023-07-16,20,RTD,LESR,SOC,8536.19375
2023-07-16,21,RTD,LESR,SOC,6860.4726666666675
2023-07-16,22,RTD,LESR,SOC,5664.545333333333
2023-07-16,23,RTD,LESR,SOC,5170.764916666666
2023-07-16,24,RTD,LESR,SOC,5299.317
2023-07-17,1,RTD,LESR,SOC,5533.430916666667
2023-07-17,2,RTD,LESR,SOC,6091.462666666666
2023-07-17,3,RTD,LESR,SOC,6698.794000000001
2023-07-17,4,RTD,LESR,SOC,7357.371
2023-07-17,5,RTD,LESR,SOC,7801.131416666667
2023-07-17,6,RTD,LESR,SOC,7908.526583333333
2023-07-17,7,RTD,LESR,SOC,7645.008000000001
2023-07-17,8,RTD,LESR,SOC,8137.72925
2023-07-17,9,RTD,LESR,SOC,9324.936833333333
2023-07-17,10,RTD,LESR,SOC,10714.325416666667
2023-07-17,11,RTD,LESR,SOC,12108.70675
2023-07-17,12,RTD,LESR,SOC,13036.551166666666
2023-07-17,13,RTD,LESR,SOC,13560.623
2023-07-17,14,RTD,LESR,SOC,13807.601499999999
2023-07-17,15,RTD,LESR,SOC,13419.497416666667
2023-07-17,16,RTD,LESR,SOC,13099.700916666667
2023-07-17,17,RTD,LESR,SOC,13433.291083333332
2023-07-17,18,RTD,LESR,SOC,13686.540833333333
2023-07-17,19,RTD,LESR,SOC,13124.360333333332
2023-07-17,20,RTD,LESR,SOC,11093.269666666667
2023-07-17,21,RTD,LESR,SOC,8959.486333333332
2023-07-17,22,RTD,LESR,SOC,7425.517833333334
2023-07-17,23,RTD,LESR,SOC,6644.166166666667
2023-07-17,24,RTD,LESR,SOC,6578.1613333333335
2023-07-18,1,RTD,LESR,SOC,6527.780833333333
2023-07-18,2,RTD,LESR,SOC,6548.7065
2023-07-18,3,RTD,LESR,SOC,6834.3668333333335
2023-07-18,4,RTD,LESR,SOC,7230.468916666666
2023-07-18,5,RTD,LESR,SOC,7628.9324166666665
2023-07-18,6,RTD,LESR,SOC,7561.1672499999995
2023-07-18,7,RTD,LESR,SOC,6999.24075
2023-07-18,8,RTD,LESR,SOC,6959.437583333333
2023-07-18,9,RTD,LESR,SOC,8165.040166666667
2023-07-18,10,RTD,LESR,SOC,9955.020416666666
2023-07-18,11,RTD,LESR,SOC,11628.573750000001
2023-07-18,12,RTD,LESR,SOC,12326.218416666668
2023-07-18,13,RTD,LESR,SOC,12703.901166666668
2023-07-18,14,RTD,LESR,SOC,12413.088833333333
2023-07-18,15,RTD,LESR,SOC,11938.4425
2023-07-18,16,RTD,LESR,SOC,11776.34375
2023-07-18,17,RTD,LESR,SOC,11838.8745
2023-07-18,18,RTD,LESR,SOC,11992.140833333333
2023-07-18,19,RTD,LESR,SOC,11253.847583333334
2023-07-18,20,RTD,LESR,SOC,8714.0065
2023-07-18,21,RTD,LESR,SOC,5742.56525
2023-07-18,22,RTD,LESR,SOC,4042.67325
2023-07-18,23,RTD,LESR,SOC,3231.6045833333333
2023-07-18,24,RTD,LESR,SOC,3038.436916666667
2023-07-19,1,RTD,LESR,SOC,2924.2071666666666
2023-07-19,2,RTD,LESR,SOC,2977.5265833333337
2023-07-19,3,RTD,LESR,SOC,3175.141916666667
2023-07-19,4,RTD,LESR,SOC,3470.423166666667
2023-07-19,5,RTD,LESR,SOC,3809.8059166666667
2023-07-19,6,RTD,LESR,SOC,3832.999416666667
2023-07-19,7,RTD,LESR,SOC,3449.499333333333
2023-07-19,8,RTD,LESR,SOC,3972.0108333333333
2023-07-19,9,RTD,LESR,SOC,6311.9113333333335
2023-07-19,10,RTD,LESR,SOC,8767.086583333334
2023-07-19,11,RTD,LESR,SOC,10844.051666666666
2023-07-19,12,RTD,LESR,SOC,12510.516333333333
2023-07-19,13,RTD,LESR,SOC,13316.323416666666
2023-07-19,14,RTD,LESR,SOC,13585.66625
2023-07-19,15,RTD,LESR,SOC,13495.424500000001
2023-07-19,16,RTD,LESR,SOC,13306.909249999999
2023-07-19,17,RTD,LESR,SOC,13333.51575
2023-07-19,18,RTD,LESR,SOC,13240.554833333334
2023-07-19,19,RTD,LESR,SOC,12127.535750000001
2023-07-19,20,RTD,LESR,SOC,9250.586166666666
2023-07-19,21,RTD,LESR,SOC,5996.833416666667
2023-07-19,22,RTD,LESR,SOC,3776.887583333333
2023-07-19,23,RTD,LESR,SOC,2800.311
2023-07-19,24,RTD,LESR,SOC,2649.795583333333
2023-07-20,1,RTD,LESR,SOC,2482.8388333333332
2023-07-20,2,RTD,LESR,SOC,2829.494166666667
2023-07-20,3,RTD,LESR,SOC,3285.859916666667
2023-07-20,4,RTD,LESR,SOC,4174.049166666667
2023-07-20,5,RTD,LESR,SOC,5214.345666666667
2023-07-20,6,RTD,LESR,SOC,5704.78
2023-07-20,7,RTD,LESR,SOC,5665.914083333333
2023-07-20,8,RTD,LESR,SOC,6418.698666666666
2023-07-20,9,RTD,LESR,SOC,8209.045916666668
2023-07-20,10,RTD,LESR,SOC,9965.236833333334
2023-07-20,11,RTD,LESR,SOC,11741.667500000001
2023-07-20,12,RTD,LESR,SOC,13130.887333333332
2023-07-20,13,RTD,LESR,SOC,14137.290083333333
2023-07-20,14,RTD,LESR,SOC,14749.589333333335
2023-07-20,15,RTD,LESR,SOC,14590.659583333334
2023-07-20,16,RTD,LESR,SOC,14555.927666666665
2023-07-20,17,RTD,LESR,SOC,14387.057416666668
2023-07-20,18,RTD,LESR,SOC,14132.426833333333
2023-07-20,19,RTD,LESR,SOC,12701.285333333333
2023-07-20,20,RTD,LESR,SOC,9820.370166666666
2023-07-20,21,RTD,LESR,SOC,6755.53375
2023-07-20,22,RTD,LESR,SOC,5022.850916666667
2023-07-20,23,RTD,LESR,SOC,4220.186333333333
2023-07-20,24,RTD,LESR,SOC,4167.247
2023-07-21,1,RTD,LESR,SOC,4506.0557499999995
2023-07-21,2,RTD,LESR,SOC,4834.99225
2023-07-21,3,RTD,LESR,SOC,5500.455416666667
2023-07-21,4,RTD,LESR,SOC,6319.6925
2023-07-21,5,RTD,LESR,SOC,7250.053916666667
2023-07-21,6,RTD,LESR,SOC,7960.259916666667
2023-07-21,7,RTD,LESR,SOC,8123.029416666667
2023-07-21,8,RTD,LESR,SOC,8770.366250000001
2023-07-21,9,RTD,LESR,SOC,10322.271833333334
2023-07-21,10,RTD,LESR,SOC,12311.9805
2023-07-21,11,RTD,LESR,SOC,13987.89
2023-07-21,12,RTD,LESR,SOC,15055.345583333334
2023-07-21,13,RTD,LESR,SOC,15841.833583333333
2023-07-21,14,RTD,LESR,SOC,15623.901333333333
2023-07-21,15,RTD,LESR,SOC,15712.58225
2023-07-21,16,RTD,LESR,SOC,15872.879166666666
2023-07-21,17,RTD,LESR,SOC,15580.386
2023-07-21,18,RTD,LESR,SOC,15579.8485
2023-07-21,19,RTD,LESR,SOC,14751.302583333332
2023-07-21,20,RTD,LESR,SOC,12331.556083333335
2023-07-21,21,RTD,LESR,SOC,9438.93825
