,percent_wind_gen,percent_solar_gen,exports,total_load,total_lmp,battery_en,battery_soc,season_summer,season_spring,season_winter,total_curtailment
15888,0.15227396175661131,0.0,-65944.26666666668,22230.394815,39.21790896232937,-724.883,6515.552333333333,0,0,0,553.131581598048
15889,0.19132048007848518,0.0,-68014.25333333334,21619.835171,36.20039012726873,-442.252,7295.9594166666675,0,0,0,82.47687289369735
15890,0.2352670274164558,0.0,-66471.81333333334,20922.810445,35.41041272338031,-331.626,7893.493666666666,0,0,0,0.0
15891,0.25394101647077544,0.0,-64843.986666666664,21108.576205,36.104397611007556,-470.44,8279.195916666666,0,0,0,0.0
15892,0.24118740312903145,0.0,-63351.23999999999,21822.250238,35.02219297503628,126.818,8539.386416666666,0,0,0,0.0
15893,0.20298182298291093,0.00012642374571740665,-57474.63999999999,23719.722571,37.78109789767514,1995.67,8025.1295,0,0,0,0.0
15894,0.1820953871562055,0.11338062073803115,-50985.17333333333,25079.107998,37.356424681539366,-1196.472,6846.876666666667,0,0,0,0.0
15895,0.12684425082026923,0.42524715107685973,-34122.57333333334,26498.375987,28.57807323174577,-3086.024,7465.273916666666,0,0,0,0.0
15896,0.09807143242968588,0.5394836965699228,-21807.02666666666,27102.215934,20.789941517878738,-4381.59,9983.811083333334,0,0,0,0.0
15897,0.08725944148755439,0.5747718516086877,-12069.59999999999,26309.484581,19.828166831487028,-4475.177,13647.920583333333,0,0,0,0.0
15898,0.08105869976833588,0.5970922092579279,-8832.119999999999,25824.1736070999,21.273779305644137,-4217.542,17398.116916666666,0,0,0,0.0
15899,0.0686831339050186,0.5977648925201582,-5817.7733333333335,25648.6515988,20.99154289809331,-4327.675,21105.068666666662,0,0,0,0.0
15900,0.06557544076452587,0.5885046474380343,-5892.720000000001,25485.0982091,24.265207695632288,-3185.45,24526.385916666663,0,0,0,0.0
15901,0.06251125043844648,0.587832501782133,412.8266666666664,26037.0870759,23.51881232110394,-2686.997,27176.205,0,0,0,0.0
15902,0.06895296362488214,0.5622042607202167,-4269.903833312984,26609.2470476,24.321454621195393,-1327.799,29020.14975,0,0,0,148.56137601121378
15903,0.06980358639132894,0.42929288809596194,-18862.239999999998,27025.21715,28.168417310684653,1151.025,29794.20708333333,0,0,0,4736.973288659144
15904,0.06221740484940497,0.10380578483359375,-35298.68,27817.274809,44.9663465524118,5842.064,27797.298250000003,0,0,0,7959.411330370729
15905,0.06346706060776015,0.0005709358566740637,-46571.44000000001,28480.999267,46.04506501332031,5511.208,22839.83266666667,0,0,0,7885.049027986184
15906,0.049037452543122036,0.0,-46920.41333333333,27930.6501919999,49.35807938355035,4985.139,17494.013583333333,0,0,0,6623.423598846919
15907,0.036448493375352,0.0,-48790.04,26731.797837,48.18359900645978,4497.916,12466.852416666668,0,0,0,5708.296324077845
15908,0.041540406035353646,0.0,-59770.26666666667,25950.623534,55.633041984749006,2380.933,8363.508833333333,0,0,0,7695.671704321918
15909,0.052969194201175615,0.0,-62746.90666666666,24499.092705,54.026509228826775,817.707,5938.159416666666,0,0,0,9656.47268662609
15910,0.06783126765557997,0.0,-63897.63999999999,23021.644354,51.822759036853355,-24.925,5030.3555,0,0,0,9932.941580680208
15911,0.07488731604081834,0.0,-62032.96,22569.2481229999,48.6321541592822,-92.956,4765.529583333334,0,0,0,7375.053941224425
15912,0.07095613858635201,0.0,-56601.95999999999,21517.088556,46.80475201807089,-199.147,4797.4265000000005,0,0,0,944.9558101923626
15913,0.0610587946299865,0.0,-53341.81333333333,20854.344628,46.123346469679404,-295.655,4939.029583333334,0,0,0,0.0
15914,0.057005717980835494,0.0,-50346.61333333334,20569.613867,46.49899970338287,-404.086,5266.563916666667,0,0,0,0.0
15915,0.05760877224126761,0.0,-51064.52000000001,20715.703238,43.695235968369616,-434.063,5776.4335833333325,0,0,0,0.0
15916,0.05699847798664974,0.0,-48519.34666666666,21568.063312,42.71179654095679,408.821,6089.172666666666,0,0,0,0.0
15917,0.043771650044895354,6.996095968592237e-05,-45187.09333333334,23326.6972469999,52.981992814578625,2248.936,5395.90325,0,0,0,0.0
15918,0.0320141570499202,0.11099020253446504,-47199.759999999995,24655.761624,55.297468639264075,-430.816,3827.877333333333,0,0,0,0.0
15919,0.026848942449932387,0.46362113689690215,-26745.46666666667,26047.622326,34.394122543422704,-2928.848,4012.183083333333,0,0,0,0.0
15920,0.018720918830310164,0.5732525130043361,-19175.07999999999,27528.254982,32.44651673261055,-4274.947,6571.162333333334,0,0,0,0.0
15921,0.01227081736783657,0.5886279446096158,-6780.16,26818.131139,26.37012338814762,-4288.384,10367.311833333331,0,0,0,0.0
15922,0.008554109856574964,0.6044642429143688,-1573.1333333333332,26315.57506,23.784058869900818,-4678.261,14524.645,0,0,0,0.0
15923,0.008873155187450674,0.6198012007941506,6267.733333333335,25236.2182948,22.65303424479828,-4039.158,18571.5075,0,0,0,0.0
15924,0.007553097778143539,0.6199964105757726,9545.133333333333,25147.1634514,21.509550700604173,-3239.637,22185.26825,0,0,0,0.0
15925,0.004654831627077433,0.6158091667742495,13663.386666666664,24999.019887,18.96504705552394,-1490.076,24910.19075,0,0,0,0.0
15926,0.004419521451494028,0.5772026703965042,12322.54666666666,25462.263592,17.722158418521822,-491.744,26474.055000000004,0,0,0,0.0
15927,0.005114659670357281,0.42074765683290727,-8968.826666666677,26225.8214631999,25.975237761606294,2271.479,26903.76066666667,0,0,0,3281.228821829817
15928,0.009290649541191335,0.09452409445600432,-29798.76,27076.356696,51.00388135919314,5359.643,24829.974166666667,0,0,0,8672.876401969064
15929,0.01614605544834369,0.00029370272932153265,-38627.0,27720.846008,47.492903464830945,5296.567,19910.29258333333,0,0,0,2251.0229593380545
15930,0.021794941558710628,0.0,-43722.82666666667,27092.728391,43.61005605311536,3432.855,15422.44975,0,0,0,716.2699156208519
15931,0.03135584395549479,0.0,-47385.84,26024.557543,47.53869922318415,2297.656,12183.667083333334,0,0,0,1136.802861896993
15932,0.03381307982265582,0.0,-49597.56,25342.566043,44.1686511528263,1233.905,10003.973083333332,0,0,0,1524.0122517041834
15933,0.041784278186289214,0.0,-54080.04,24110.861777,42.22403694331722,624.338,8717.576416666667,0,0,0,1489.8202197465635
15934,0.06654018287797314,0.0,-52284.21333333334,22957.091796,42.55366424340336,24.771,8247.953,0,0,0,3228.9630037361358
15935,0.09590015973409247,0.0,-52532.6,22617.711382,41.141419792860304,-39.875,8322.252166666667,0,0,0,2500.6797288807174
15936,0.10035249904629281,0.0,-45693.93333333332,21549.1305919999,40.94453365431425,-79.225,8392.1445,0,0,0,264.4668006545485
15937,0.07301613081833556,0.0,-43597.37333333331,20644.73622,38.24758592531467,239.041,8318.661416666668,0,0,0,0.0
15938,0.046784192604149746,0.0,-42813.86666666666,20271.668911,38.699054746705364,12.008,8284.344083333333,0,0,0,0.0
15939,0.036349889889792694,0.0,-41985.98666666668,20172.659448,42.679981552906185,351.675,8384.594333333333,0,0,0,0.0
15940,0.03431666487513987,0.0,-44629.32,20522.34515,39.66554866406358,616.58,8328.33875,0,0,0,0.0
