,percent_wind_gen,percent_solar_gen,exports,total_load,total_lmp,battery_en,battery_soc,season_summer,season_spring,season_winter,solar_exports,total_curtailment
64,0.0917445280119057,0.0113472755371434,-68431.61333333333,27482.247891,227.43492774824608,2237.695,12069.056166666667,0,0,1,-776.5123719445894,1.16000084
65,0.0800976270527528,0.0,-69122.28000000001,28989.95666,216.2395365803318,2576.566,10286.430666666667,0,0,1,-0.0,0.0
66,0.0810622002153169,0.0,-68057.38666666666,28639.79174,207.23832428407616,1767.573,8097.739333333334,0,0,1,-0.0,0.0
67,0.0826940349017773,0.0,-75889.01333333334,28171.115867,194.9616968105474,1771.926,6248.143416666667,0,0,1,-0.0,0.0
68,0.0849383706865578,0.0,-77797.02666666669,27470.863188,208.40534241377168,1540.648,4590.1300833333335,0,0,1,-0.0,0.0
69,0.0956280545127106,0.0,-72216.61333333333,26521.442575,204.17264093811613,845.619,3318.865916666667,0,0,1,-0.0,0.0
70,0.0998051987043291,0.0,-66393.6,24984.945919,190.2412281130408,210.535,2393.772916666667,0,0,1,-0.0,0.0
71,0.1103632860481717,0.0,-67409.38666666664,23780.76959,193.70445243661115,-215.161,2132.5045,0,0,1,-0.0,0.0
72,0.1154171978694676,0.0,-66074.40000000001,23110.63119,215.03927625036744,-668.16,2217.437416666666,0,0,1,-0.0,0.0
73,0.1289070321925513,0.0,-66085.62666666666,22552.963151,204.16664678056244,-693.409,2699.7841,0,0,1,-0.0,0.0
74,0.140918031843661,0.0,-65118.95319925944,22151.1569749999,185.31082345209867,-889.497,3531.98375,0,0,1,-0.0,0.0
75,0.1297217528779247,0.0,-63834.69333333334,21826.62837,180.0799933143423,-775.424,4342.55825,0,0,1,-0.0,0.0
76,0.1224066024837148,0.0,-62150.59999999999,22029.479796,182.0874003865383,-363.212,4940.376,0,0,1,-0.0,0.0
77,0.1082209097315476,0.0,-55763.85333333333,22554.861705,202.26729925412343,87.927,5251.035916666667,0,0,1,-0.0,0.0
78,0.0946686668234381,0.0,-61278.58666666666,24226.985639,204.00919442294705,588.813,5163.49775,0,0,1,-0.0,0.0
79,0.0976091994113364,0.0175946637632408,-66831.18666666666,25454.422181,211.73217741675856,288.061,4671.236166666667,0,0,1,-1175.8722582983817,0.0
80,0.1108699542429432,0.0807840860474343,-61692.05333333334,26346.115743,191.68723521334465,-276.256,4593.837833333334,0,0,1,-4983.7361449229065,3.48236802
81,0.1046330876875504,0.1655774786051092,-56113.97333333335,26288.193245,172.4272077985056,-873.34,5241.99025,0,0,1,-9291.21021904767,0.0
82,0.1145631593153051,0.224692937681221,-50003.97333333333,26628.825432,152.44572986972076,-1504.27,6338.834333333333,0,0,1,-11235.539664000102,0.0
83,0.1189582497396792,0.233706837638236,-49762.88000000002,26464.691889,146.6032461908948,-817.527,7648.770166666666,0,0,1,-11629.925316571025,1050.784164509264
84,0.113458890642419,0.210440019074617,-50854.02666666668,26265.728556,161.4672759266285,-644.719,8624.199333333332,0,0,1,-10701.722341754417,5256.586087280013
85,0.1132185546074994,0.2291575340019392,-48494.52,26140.769753,157.36835906249289,-637.919,9641.01375,0,0,1,-11112.88461580772,3901.293917133805
86,0.121667578532959,0.2120612676428303,-54546.53333333334,25797.365619,151.88263585332186,-1159.618,10500.647833333334,0,0,1,-11567.207004188565,0.0
87,0.1247508476999198,0.1457105953204055,-54835.08000000002,25728.144978,148.44684191321574,-92.13,11148.036833333334,0,0,1,-7990.052151242065,0.0
88,0.129871551156962,0.0225694957026652,-68393.91999999998,26585.860824,197.20331740364904,994.798,11051.308916666669,0,0,1,-1543.616283528427,0.0
89,0.1141398313672815,0.0,-74316.54666666666,28052.060605,200.55765735605647,1738.716,9977.613666666666,0,0,1,-0.0,0.0
90,0.0749040451758031,0.0,-79178.4,27912.0838449999,199.8075071861338,1432.396,8298.348083333332,0,0,1,-0.0,0.0
91,0.0907903719553286,0.0,-72533.74666666666,27108.32677,192.72514859880445,1068.903,6875.374,0,0,1,-0.0,31.0
92,0.1051973701275434,0.0,-77327.30666666667,26412.203751,183.61875967428708,266.045,5973.271916666668,0,0,1,-0.0,0.0
93,0.1047414068758267,0.0,-75386.95999999999,25435.272266,171.63193038790445,388.141,5707.355500000001,0,0,1,-0.0,0.0
94,0.125994615993175,0.0,-67877.16,23995.667938,169.51541798896065,-37.39,5846.172750000001,0,0,1,-0.0,0.0
95,0.1454866154263028,0.0,-73672.13333333333,23353.11164,154.0702613252458,-409.117,6180.4577500000005,0,0,1,-0.0,0.0
96,0.1516009659417919,0.0,-60340.69333333331,22550.132203,138.4669767724396,-419.168,6501.229166666667,0,0,1,-0.0,0.0
97,0.1462884850294311,0.0,-65371.44000000001,22124.254694,142.38371656007172,-774.269,7210.964416666667,0,0,1,-0.0,0.0
98,0.1223018828317856,0.0,-67513.06666666667,21703.465969,136.63460333245757,-910.803,8179.327416666667,0,0,1,-0.0,0.0
99,0.1342799607491298,0.0,-63656.81333333333,21061.756284,138.3951295380705,-437.477,8979.728166666666,0,0,1,-0.0,0.0
100,0.113999898518057,0.0,-56392.63999999999,20849.946559,149.2580273695553,-376.527,9434.7025,0,0,1,-0.0,0.0
101,0.095789539212465,0.0,-55584.56000000002,21670.464744,177.60868409868368,1099.766,9496.350416666666,0,0,1,-0.0,0.0
102,0.0925272814328985,0.0,-50810.56000000001,23608.983014,196.3512598651365,1492.096,8682.606916666666,0,0,1,-0.0,0.0
103,0.1139430077837358,0.0295600427417376,-60911.826666666646,25006.258246,185.8104974147337,783.328,7779.039250000001,0,0,1,-1800.5561997439781,0.0
104,0.0867038014069681,0.1026977893517474,-63290.13333333336,25888.262478,161.4020341256283,455.342,7486.513583333333,0,0,1,-6499.7567811106765,10.12578652999999
105,0.0859919354876286,0.1542389810270026,-55119.62666666667,26418.298163,177.50437229650413,-347.299,7282.471416666667,0,0,1,-8501.595051655468,0.0
106,0.0830827592375925,0.2264996078144806,-49207.46666666666,27268.587269,165.26372351369213,-1026.037,7636.8715,0,0,1,-11145.471901544126,1.45244073999999
107,0.0934382922532157,0.2594973855986679,-42421.14666666667,27253.39649,146.85948645546432,-1281.719,8694.835916666667,0,0,1,-11008.176654097646,61.57998915
108,0.1271841630316729,0.2163150439960624,-43943.68000000002,27363.156388,156.74533028012172,-1102.221,9706.076,0,0,1,-9505.679072548892,18.42955273770747
109,0.1353265537894862,0.2334485758539419,-32967.05333333333,26434.7762259999,149.51972001208654,-1116.601,11011.374333333331,0,0,1,-7696.111650767614,61.87854408877182
110,0.1328096524313819,0.2171313305133644,-25794.48000000001,25554.206869,142.8349165360608,-758.424,11867.556916666666,0,0,1,-5600.78976230037,161.698969000198
111,0.1447065709780449,0.1591257780316428,-30749.86666666666,25183.697922,148.70796126943824,-0.903,12319.028916666668,0,0,1,-4893.096457702611,0.0
112,0.1554579864016512,0.0363775491380599,-53270.29333333332,25815.0272239999,138.0785838852867,842.488,12165.809083333334,0,0,1,-1937.8427133321975,83.85663579
113,0.1904013177545469,0.0,-63761.71155944825,27516.9228239999,151.57228951037007,1056.736,11281.04525,0,0,1,-0.0,0.0
114,0.193708429295621,0.0,-66023.56000000003,27728.949498,153.72918958311868,693.345,10270.241833333332,0,0,1,-0.0,0.0
115,0.1911149846978067,0.0,-64573.15999999999,27196.3830179999,142.3730704662075,463.148,9382.899083333334,0,0,1,-0.0,0.0
116,0.18911864488831,0.0,-61723.60000000001,26534.982338,145.86829985373075,341.932,8816.82475,0,0,1,-0.0,0.0
117,0.1937605428611085,0.0,-48764.61333333334,25711.720518,149.83137824742138,132.704,8407.08425,0,0,1,-0.0,0.0
118,0.2101578625972383,0.0,-52777.34666666668,24333.970685,134.87447255331878,113.658,8405.437666666667,0,0,1,-0.0,0.0
119,0.2200237046273341,0.0,-56592.85333333334,22895.0667,129.79402773257684,-15.454,8508.956916666668,0,0,1,-0.0,0.0
120,0.206207248510386,0.0,-54436.02666666666,22319.759175,134.78616139295627,-340.587,8705.279833333334,0,0,1,-0.0,0.0
121,0.1932323874200329,0.0,-55374.41333333333,21895.443067,128.28440608684895,-343.661,9000.252333333334,0,0,1,-0.0,0.0
122,0.1779225199632601,0.0,-57149.62666666667,21862.630027,140.71792074103658,-632.746,9397.466666666667,0,0,1,-0.0,0.0
123,0.1565760594466015,0.0,-56569.01333333332,21636.2399789999,150.66837788767597,-95.899,9851.040666666666,0,0,1,-0.0,0.0
124,0.1354005492033328,0.0,-55484.69333333333,21660.478422,149.40883939651928,919.291,9774.245916666669,0,0,1,-0.0,0.0
125,0.1175163640983159,0.0,-52855.99999999999,22773.6244669999,162.3689462465907,1610.578,8814.881833333333,0,0,1,-0.0,0.0
126,0.1234320355468694,0.0001650356090281,-61542.93333333334,24305.764035,160.8330048489748,2130.931,7367.61675,0,0,1,-10.156775484042424,0.0
127,0.1144924528133081,0.0523149948666561,-64870.17333333334,25647.382671,159.88850626351828,902.985,5512.263,0,0,1,-3393.682784932425,147.46999885
128,0.0791325464432216,0.2695105117988579,-47065.66666666667,25640.512873,121.176486243111,-718.295,4995.901,0,0,1,-12684.69191148778,437.62052056
129,0.0724549982169731,0.3988103729495855,-36199.62666666665,24909.594954,107.77486015659473,-1448.081,5976.175749999999,0,0,1,-14436.786611569087,249.51234980296505
130,0.0747831256509867,0.4180617251377423,-26706.49333333334,23876.780289,104.8606248382186,-1658.3,7434.327416666667,0,0,1,-11164.96267531295,1826.868528968692
131,0.0791614980829411,0.4212862920422462,-26811.65333333333,23406.764861,99.2841975730103,-2018.669,9132.084416666668,0,0,1,-11295.382016322128,2859.099558857741
132,0.0763658871371521,0.4364797244156699,-17950.2,22827.1730829999,81.80654755862038,-1630.481,11067.577333333336,0,0,1,-7834.898349206158,1384.1489921404225
133,0.0775836705684558,0.4387874795541743,-15376.62666666666,22984.179107,69.26863441539105,-862.77,12577.195166666666,0,0,1,-6747.071259112168,2104.256882816754
134,0.0697330763313313,0.420958689770618,-15724.466666666676,23524.001468,80.02559996018977,-339.51,13548.000416666668,0,0,1,-6619.350885341762,1215.9129271793151
135,0.0749150356569411,0.2846687617285605,-31336.30666666667,23588.8368419999,87.84918501964637,354.972,14125.2975,0,0,1,-8920.467615946436,598.7069738922704
136,0.0795834584809568,0.049797872425157,-69358.42666666667,25093.0108149999,171.5846258820585,1800.15,13339.191916666668,0,0,1,-3453.902082756274,26.43261305
137,0.0743750903837396,6.219578289074893e-05,-79211.41333333333,27085.533368,171.7282447573561,2084.467,11735.84825,0,0,1,-4.926615866149374,0.0
138,0.079538630174171,0.0,-75887.99999999999,26993.920718,161.3596922801642,1482.639,10124.770666666664,0,0,1,-0.0,0.0
139,0.0842726055548061,0.0,-74406.04,26553.7668009999,153.38585249750048,1153.115,8700.051166666666,0,0,1,-0.0,0.0
140,0.086468076575385,0.0,-78681.85333333333,26099.378365,139.10742545674768,870.003,7605.468083333333,0,0,1,-0.0,0.0
141,0.0884761985523354,0.0,-78407.68000000001,25453.490769,143.05021854176724,537.989,6930.810750000001,0,0,1,-0.0,0.0
142,0.0950854144986762,0.0,-66854.56,24216.267549,142.1316385237303,94.427,6595.0945,0,0,1,-0.0,0.0
143,0.1004541859896886,0.0,-65582.61333333334,23019.996377,128.81468742167462,-116.63,6591.689916666666,0,0,1,-0.0,0.0
144,0.1081480782869833,0.0,-68819.89333333334,22047.63477,145.23735977580685,-32.006,6678.23775,0,0,1,-0.0,0.0
145,0.0994616229015298,0.0,-67005.89891347247,21757.359933,139.80137732238623,-342.099,6277.1375,0,0,1,-0.0,0.0
146,0.097055293806024,0.0,-67865.34666666666,21107.300514,137.48020763784092,-92.812,6069.410833333334,0,0,1,-0.0,0.0
147,0.0945322730467931,0.0,-63511.02666666667,20746.8836989999,137.6025491321468,-62.89,6174.989416666667,0,0,1,-0.0,0.0
148,0.0907343004922366,0.0,-60565.49333333334,20846.484628,141.74828689848795,-87.541,6219.733749999999,0,0,1,-0.0,0.0
149,0.0845181850096258,0.0,-61608.53333333333,21500.789295,142.07621736679707,-54.708,6290.660666666667,0,0,1,-0.0,0.0
150,0.0826799193675227,0.0004013464867322,-67001.46666666667,22293.514427,146.9011884250906,189.539,6283.66225,0,0,1,-26.890803252571278,0.0
151,0.0656211740524509,0.085977604453631,-58058.26666666666,22720.16726,134.55524795099643,82.946,6698.297583333333,0,0,1,-4991.710686730096,0.0
152,0.0603493752999216,0.2435081941696243,-41459.78666666666,23517.689488,115.23710216224671,-446.043,7538.799749999999,0,0,1,-10095.797781857866,77.64866045247291
153,0.0472774660802085,0.296135307772806,-36731.44,23262.248814,117.37115563567852,-17.861,8210.943583333334,0,0,1,-10877.476289338358,340.4715843987882
154,0.0387511193413967,0.317775810933006,-28291.83999999998,23081.697007,123.41903573014947,-1194.32,9191.386916666666,0,0,1,-8990.462398786849,1922.807192149023
155,0.0371506836858529,0.3324818366628394,-22090.61333333332,22235.253151,90.5428927888968,-1229.607,10429.24475,0,0,1,-7344.727694075272,174.61344070851845
156,0.039147550806742,0.3300164687685958,-19638.33333333333,22089.221206,90.91905542839076,-843.008,11666.43625,0,0,1,-6480.973419167272,148.69115829998432
157,0.0374378517562027,0.31979119274886,-19007.90666666668,22042.956832,97.8601556909066,-1068.193,12690.509916666668,0,0,1,-6078.561144592345,149.0316750516135
158,0.0411889191124599,0.2612394606518334,-33107.01333333332,22428.001717,103.95770449051597,-514.842,13215.85625,0,0,1,-8648.858306993054,0.0
159,0.0424647035086576,0.1759271621256671,-40390.01333333333,22989.739696,137.12644260994358,434.615,13425.689583333333,0,0,1,-7105.700423951189,0.0
160,0.0430310499530643,0.0238549998539074,-59478.18666666668,23959.628089,147.5441105984911,1551.83,13018.389833333336,0,0,1,-1418.8521342440108,120.94247939
161,0.0420811659820677,0.0,-68809.02666666666,25683.138355,157.102804454443,1724.456,11873.278916666668,0,0,1,-0.0,0.0
162,0.0599504204771658,0.0,-67659.48,25582.912307,144.94662356652674,1312.749,10548.818166666666,0,0,1,-0.0,0.0
163,0.0701511544234162,0.0,-68204.87999999998,25224.545726,135.71686389599927,1138.977,9321.37675,0,0,1,-0.0,0.0
164,0.0738853899224743,0.0,-69889.17333333332,24767.025686,134.8387880689679,176.171,8487.78075,0,0,1,-0.0,0.0
165,0.077945272505776,0.0,-69696.82666666668,24194.056319,129.63441784954097,321.886,8182.928833333332,0,0,1,-0.0,0.0
166,0.0834343670574038,0.0,-67783.30666666666,23539.292284,133.54887693698404,509.579,7880.821083333333,0,0,1,-0.0,0.0
167,0.0948079026651343,0.0,-67086.86666666665,22479.257973,125.1358138241243,187.491,7710.532083333333,0,0,1,-0.0,0.0
168,0.1016973223460553,0.0,-56920.13333333332,21657.47683,133.92177609053834,-38.829,7069.618083333334,0,0,1,-0.0,0.0
169,0.1267869414015314,0.0,-63583.17333333334,20836.7298629999,131.38848473883874,-56.224,7292.074416666666,0,0,1,-0.0,0.0
170,0.1301624850457821,0.0,-72632.29333333333,20439.153483,128.08917945973866,-172.769,7373.091666666667,0,0,1,-0.0,0.0
171,0.1294398956028051,0.0,-71931.44000000003,19975.147745,127.63191814713144,-171.655,7529.465,0,0,1,-0.0,0.0
172,0.117771665942761,0.0,-71926.61333333334,19879.120851,130.68257951557726,368.64,7599.858916666667,0,0,1,-0.0,0.0
173,0.1321106241754744,0.0,-71738.17333333334,20204.4603989999,131.09397605256677,199.123,7537.56275,0,0,1,-0.0,0.0
174,0.1238146800365847,0.0002323976724312,-75099.85333333333,20773.675656,131.7179618817832,152.54,7432.540916666666,0,0,1,-17.453031114591163,0.0
175,0.1023706399642983,0.0767982337843377,-66498.90666666668,21386.335769,133.5561940155368,51.782,7267.864333333334,0,0,1,-5106.99858058952,0.0
176,0.0878825243834103,0.2151552090132128,-57519.77333333333,21550.103971,123.65105566450453,-55.075,7208.280916666667,0,0,1,-12375.678853925958,14.93232892
177,0.0853697208853468,0.3552656981097965,-43851.64,21086.856846,103.29671448777542,-1119.548,7775.395666666666,0,0,1,-15578.983497859477,177.68226403147258
178,0.0835361982903888,0.4036586770738625,-25210.83999999999,20694.697846,90.73178699655902,-1260.257,8896.12775,0,0,1,-10176.574322320812,178.31032099850412
179,0.0977884202999034,0.4194278351720013,-14609.880000000006,20397.035122,74.37506894367115,-1268.182,10444.773166666668,0,0,1,-6127.790340522721,1045.915377160026
180,0.1096424179844511,0.421241382504613,-13473.65333333334,20412.414566,50.41753311883681,-956.161,11562.490333333331,0,0,1,-5675.660357521223,1650.8828064607935
181,0.1187539849595354,0.3988753669763643,-21840.81333333333,20885.560707,43.5788282698372,-566.843,12483.217750000002,0,0,1,-8711.762433395603,5365.148797309874
182,0.1194768111840489,0.3564860720666488,-34567.24000000001,21545.817263,73.79273432393553,-596.851,13091.37,0,0,1,-12322.739609785149,4607.51023690266
183,0.1129175697469618,0.2200914922629466,-52183.17333333334,22087.737499,132.0960683092887,713.967,13523.41025,0,0,1,-11485.072489949336,54.7281010600005
184,0.1007277002920844,0.0306836214683444,-60018.346666666665,23241.317725,167.37328398303754,1881.358,12871.097583333334,0,0,1,-1841.5802302758698,108.89664346
185,0.0842432717161427,0.0,-69044.04208643596,25443.880134,163.60402703556232,1920.67,11052.965583333333,0,0,1,-0.0,0.0
186,0.0825056949712076,0.0,-71827.84,25660.686009,157.8604942806991,1426.878,9458.52025,0,0,1,-0.0,0.0
187,0.0817835537184158,0.0,-66119.14666666668,25356.886623,150.46381217391365,1091.3,8235.075833333334,0,0,1,-0.0,0.0
188,0.0947868226522673,0.0,-68780.72,24749.25404,147.5630615294761,254.976,7481.073083333333,0,0,1,-0.0,0.0
189,0.1072663586662739,0.0,-64806.16000000001,23733.000545,144.3402569476895,298.167,7351.469083333333,0,0,1,-0.0,0.0
190,0.1192367127350486,0.0,-62200.72000000001,22471.105452,133.3328318548507,167.727,7262.853166666667,0,0,1,-0.0,0.0
191,0.1516593342491057,0.0,-55936.57333333332,21160.764024,119.79246053944544,76.11,7343.841416666666,0,0,1,-0.0,0.0
192,0.1801569004235186,0.0,-58458.70666666667,20781.03926,126.0165448618216,-44.193,7086.459833333333,0,0,1,-0.0,0.0
193,0.1896142511357716,0.0,-58904.53333333333,20600.0932589999,127.56982479234806,-284.838,7380.4165,0,0,1,-0.0,0.0
194,0.1770508073396095,0.0,-63012.35999999999,20872.303978,131.18571921215923,-785.919,7975.274499999999,0,0,1,-0.0,0.0
195,0.1854248206089228,0.0,-63691.45333333334,20899.006735,129.353725057603,-811.502,8870.796083333333,0,0,1,-0.0,0.0
196,0.1864895496055565,0.0,-58217.00000000001,20961.071405,135.97828615114034,-496.375,9638.48725,0,0,1,-0.0,0.0
197,0.1698011978345705,0.0,-50576.90666666667,21684.1440119999,142.35223540964827,749.534,9746.20775,0,0,1,-0.0,0.0
